,formula,full_name,ave_ele_diele,ave_ion_diele,band_gap,cbm_d,cbm_f,cbm_p,cbm_s,formation_energy,vbm_d,vbm_f,vbm_p,vbm_s,ave_bec,bader_charge,bader_volume,nn_ave_ave_bec,nn_ave_bader_charge,nn_ave_eleneg,nn_max_ave_bec,nn_max_bader_charge,nn_max_eleneg,nn_min_ave_bec,nn_min_bader_charge,nn_min_eleneg,o2p_center_from_vbm,O,Ge,Al,vacancy_formation_energy,Pb,Zn,Bi,Ag,As,Cu,Sb,Mo,Tl,B,Ba,Ca,W,Cd,Pt,Ce,Hf,In,Ga,La,Ta,Mg,Si,Sc,Sn,Sr,Ti,Y,Zr,Nb,Na,V,Au,Li,Be,Hg,Pd,Cr,Cs,K,Re,Rb
234,BaNaBO3,BaNaBO3_Va_O1,3.146003,6.916648666666667,3.7356000000000007,0.4771739337078699,0.0,0.18988561121631553,0.33294045507581516,-2.8548703726197324,0.03080209747995867,0.0,0.9675365938816228,0.0016613086384185492,-1.7657666666666667,-1.3819970000000001,15.072986,1.338648646511866,1.025727353262208,1.5407287761432102,2.61121,1.6501920000000005,2.04,1.1368066666666667,0.723946,0.89,2.509697461111415,0.11459582355780387,0.0,0.0,4.340122374728147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010388960570663,0.2764978902555256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3078673901296043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,BaNaBO3,BaNaBO3_Va_O2,3.146003,6.916648666666667,3.7356000000000007,0.4771739337078699,0.0,0.18988561121631553,0.33294045507581516,-2.8548703726197324,0.03080209747995867,0.0,0.9675365938816228,0.0016613086384185492,-1.7758833333333335,-1.2721530000000003,13.710214,1.3477017459956186,1.0212419300786015,1.5373385911452355,2.61121,1.6502180000000006,2.04,1.1368066666666667,0.723946,0.89,2.5242918951106903,0.11980589996396716,0.0,0.0,4.392622460565108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28693504849054946,0.2968030397207928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2964560118246906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,BaNaSc(BO3)2,BaNaSc(BO3)2_Va_O1,3.3826680000000002,7.979019666666666,3.9474,0.8670726394993583,0.0,0.11428883540383683,0.018638525096804547,-3.158898195898642,0.018385589202014732,0.0,0.9714623571877496,0.010152053610235513,-2.04269,-1.455431,14.004029,1.4796758377742378,0.923432794173315,1.8167856662208388,4.04689,2.0360579999999997,2.04,1.12476,0.636699,0.89,2.995936041189898,0.1979421219242309,0.0,0.0,4.31668839556776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.290891762673434,0.10100275213557965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16535161327658252,0.0,0.0,0.0,0.0,0.0,0.0,0.24481174999017302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,BaNaSc(BO3)2,BaNaSc(BO3)2_Va_O2,3.3826680000000002,7.979019666666666,3.9474,0.8670726394993583,0.0,0.11428883540383683,0.018638525096804547,-3.158898195898642,0.018385589202014732,0.0,0.9714623571877496,0.010152053610235513,-2.077336666666667,-0.9911260000000004,12.301248,1.378943826608654,0.7091093075210285,2.021688504194822,4.11487,2.0360579999999997,2.04,2.189226666666667,0.7753030000000001,0.89,2.988263272758269,0.27489738381907675,0.0,0.0,4.1596838213867615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3046428438836122,0.20310381421342139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666677,0.0,0.0,0.0,0.0,0.0,0.0,0.05068929141722286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,BaNb2O6,BaNb2O6_Va_O3,5.5678030000000005,71.65422533333334,2.4621000000000004,0.854750912326447,0.0,0.1396941811598754,0.005554906513677861,-3.216099421666666,0.015623414129579086,0.0,0.9814981538641999,0.002878432006221524,-2.54933,-1.2617890000000003,13.921566,1.5108984369367984,0.7084342114156796,2.2809674198924106,7.11405,2.787674000000001,3.44,-3.307593333333333,-1.1809909999999997,0.89,2.3502945010813905,0.46032315166834603,0.0,0.0,2.5721929720689367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23384109743288228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3058357508987716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,BaO,BaO_Va_O1,4.36642,61.525655,1.8639000000000001,0.9549934617725904,0.0,0.045006538227409625,0.0,-2.8236447624999994,0.035382920287108634,0.0,0.962403343560225,0.002213736152666331,-2.76772,-1.3567790000000004,16.470989,2.7677200000000006,1.3567789999999997,0.8900000000000002,2.76772,1.3567789999999995,0.89,2.76772,1.3567789999999995,0.89,1.0286716207655016,0.0,0.0,0.0,4.308322994983372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,BaSi3SnO9,BaSi3SnO9_Va_O1,2.895244,4.842478666666666,3.8655000000000004,0.06253236369492671,0.0,0.22187326074593977,0.7155943755591332,-3.09274423,0.01474853985223774,0.0,0.9836950720877404,0.0015563880600216189,-1.84619,-1.470155,16.107363,1.0391494113092012,0.7655316218397598,2.471517089830876,4.0958266666666665,2.767054,1.96,2.7228033333333332,1.837911,0.89,2.5173667705719365,0.44803000698577666,0.0,0.0,4.159174973429243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12717734745269313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25812597889486355,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,BaSi3SnO9,BaSi3SnO9_Va_O2,2.895244,4.842478666666666,3.8655000000000004,0.06253236369492671,0.0,0.22187326074593977,0.7155943755591332,-3.09274423,0.01474853985223774,0.0,0.9836950720877404,0.0015563880600216189,-1.7663433333333334,-1.3648619999999996,16.925074,0.9537526610215711,0.8435480363170611,2.4936324870049154,3.1858466666666665,2.734617,1.9,3.1858466666666665,2.7254620000000003,1.9,3.4893259611603638,0.4372733193617801,0.0,0.0,4.414959353632467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07897863842794722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4837480422102728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,BaSn(GeO3)3,BaSn(GeO3)3_Va_O1,3.283803666666667,6.0435723333333335,2.7438,0.012724642655236347,0.0,0.3283479044338492,0.6589274529109144,-2.351820577142858,0.028847960766760924,0.0,0.9691150098725875,0.0020370293606510824,-1.8021400000000003,-1.1878989999999998,18.261548,0.9946961907854551,0.6721989255369301,2.541033501659523,3.31184,2.263533,3.44,-1.9200366666666666,-1.2811880000000002,2.01,2.7764566140128477,0.43559020386804936,0.48239150160356886,0.0,2.520852857949711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08201829452838186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,BaSn(GeO3)3,BaSn(GeO3)3_Va_O2,3.283803666666667,6.0435723333333335,2.7438,0.012724642655236347,0.0,0.3283479044338492,0.6589274529109144,-2.351820577142858,0.028847960766760924,0.0,0.9691150098725875,0.0020370293606510824,-1.920036666666667,-1.2835260000000002,16.486859,1.0694139691061595,0.7178611341624164,2.502816582503572,4.216406666666667,2.694342,3.44,-1.8021400000000003,-1.1100789999999998,0.89,2.1198972465106536,0.448871564732642,0.25880424919821554,0.0,2.201525889649581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12565751940247574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,BaSr2Mg(SiO4)2,BaSr2Mg(SiO4)2_Va_O1,3.3870763333333334,14.701098666666667,4.8603,0.15736612521006857,0.0,0.1562462508982982,0.6863876238916331,-3.37927034952381,0.016746048584757228,0.0,0.9813028947124305,0.0019510567028121176,-1.9239866666666667,-1.5100610000000003,16.221293,1.109877988895553,0.8367993953990338,2.065995745765302,2.8273833333333336,2.550326,3.44,-1.9239866666666667,-1.5100259999999999,0.89,1.8374745046862497,0.3457217269118599,0.0,0.0,4.356045000496491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.198719327730292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2811282162300928,0.0,0.0,0.17443072912775548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,BaSr2Mg(SiO4)2,BaSr2Mg(SiO4)2_Va_O2,3.3870763333333334,14.701098666666667,4.8603,0.15736612521006857,0.0,0.1562462508982982,0.6863876238916331,-3.37927034952381,0.016746048584757228,0.0,0.9813028947124305,0.0019510567028121176,-1.9867233333333332,-1.4583599999999999,13.607119,1.5299291664275205,1.121007136397731,1.807324916546479,2.8273833333333336,2.550326,1.9,2.2522066666666665,1.549132,0.89,2.42808934416281,0.2338718589990151,0.0,0.0,4.259442927545114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10042689075656933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16534191002555457,0.23314369839486976,0.0,0.0,0.26721564182399127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,BaTi(AsO4)2,BaTi(AsO4)2_Va_O1,3.940710333333333,17.248160333333335,2.2946,0.8185609213080871,0.0,0.11736863457658292,0.06407044411533044,-2.528850488611111,0.0278520973521253,0.0,0.9689945062359456,0.00315339641192954,-1.73064,-1.0684760000000004,19.738208,0.8704526037181393,0.5274550398519198,2.4248671334193794,4.161966666666666,2.133288,3.44,-1.73064,-1.0702160000000003,0.89,1.9982915872343279,0.4732800683821092,0.0,0.0,1.7154098069151096,0.0,0.0,0.0,0.0,0.2542658597248072,0.0,0.0,0.0,0.0,0.0,0.27245407189308374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,BaTi(AsO4)2,BaTi(AsO4)2_Va_O3,3.940710333333333,17.248160333333335,2.2946,0.8185609213080871,0.0,0.11736863457658292,0.06407044411533044,-2.528850488611111,0.0278520973521253,0.0,0.9689945062359456,0.00315339641192954,-2.2493133333333333,-0.9521879999999996,14.881962,0.7513241029182058,0.3247137641184703,2.7977771200519266,5.8999266666666665,2.276897,3.44,-2.267326666666667,-1.0823869999999998,1.54,2.645937909327201,0.5783583224738839,0.0,0.0,0.8972526695426282,0.0,0.0,0.0,0.0,0.2482754802367922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1733661972893241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,BaTi(SiO3)3,BaTi(SiO3)3_Va_O1,3.4182096666666664,7.198157666666667,3.0585999999999998,0.875171706634716,0.0,0.11598371803583535,0.008844575329449017,-3.3852939655952383,0.016959738569082606,0.0,0.9802762037837036,0.0027640576472142205,-2.1906733333333333,-1.3672209999999998,15.005674,1.213954231344113,0.7072972155687891,2.413451837526633,5.308193333333333,2.795191,1.9,2.770543333333333,1.788411,0.89,2.5393046549544755,0.45255929330998995,0.0,0.0,3.8681074518832546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12226680610965496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2585072339136884,0.0,0.0,0.0,0.16666666666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,BaTi(SiO3)3,BaTi(SiO3)3_Va_O2,3.4182096666666664,7.198157666666667,3.0585999999999998,0.875171706634716,0.0,0.11598371803583535,0.008844575329449017,-3.3852939655952383,0.016959738569082606,0.0,0.9802762037837036,0.0027640576472142205,-1.9204133333333333,-1.401287,17.115051,1.068681474069458,0.8963952325938984,2.469762991613401,3.608843333333333,2.778223,1.9,3.608843333333333,2.653726,1.9,3.6629100245015414,0.4282147467133533,0.0,0.0,4.181587470271675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0887997211140233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4829855321726235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,BaWO4,BaWO4_Va_O1,3.5160396666666665,5.334236999999999,4.5766,0.7312056254074273,0.0,0.2623286272137952,0.006465747378777802,-2.7289869000000007,0.013605511308434086,0.0,0.9829034716119318,0.00349101707963407,-1.72157,-1.0775050000000004,16.029098,0.860786666666668,0.422569924452494,2.5324999999999998,3.8739266666666663,2.021612,3.44,-1.72157,-1.077635,0.89,1.8617378378159923,0.4999999999999998,0.0,0.0,3.123782020625284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2500000000000001,0.0,0.25000000000000017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,BaY2O4,BaY2O4_Va_O1,4.390427,13.703122666666667,3.2014,0.8643147172277438,0.007537694836522012,0.10368700590506608,0.024460582030667297,-3.656600461190475,0.037070971753826114,0.030793870357883803,0.9275928760969356,0.004542281791354355,-2.5684333333333336,-1.4080690000000002,15.553594,1.9933279706785303,1.085274807957436,1.6782782867804413,3.8202233333333333,2.078048000000001,1.22,2.658856666666667,1.4697399999999998,0.89,1.530335053162565,0.24164870270064281,0.0,0.0,4.536603504010406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23691464610601726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5214366511933399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,BaY2O4,BaY2O4_Va_O2,4.390427,13.703122666666667,3.2014,0.8643147172277438,0.007537694836522012,0.10368700590506608,0.024460582030667297,-3.656600461190475,0.037070971753826114,0.030793870357883803,0.9275928760969356,0.004542281791354355,-2.544916666666667,-1.4055280000000003,14.266523,1.810923566824039,1.00162169745198,1.7213843258653312,3.75948,2.0773150000000005,1.22,2.658856666666667,1.4697399999999998,0.89,1.3642967978519978,0.2639671247141963,0.0,0.0,4.404507600462017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2564323969702563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47960047831554753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,BaY2O4,BaY2O4_Va_O3,4.390427,13.703122666666667,3.2014,0.8643147172277438,0.007537694836522012,0.10368700590506608,0.024460582030667297,-3.656600461190475,0.037070971753826114,0.030793870357883803,0.9275928760969356,0.004542281791354355,-2.556013333333333,-1.4317229999999999,15.027174,1.7151251371273597,0.9474374264959885,1.8023207104154666,3.8202233333333333,2.078048000000001,3.44,-2.5692,-1.3741149999999998,0.89,1.3980289388039662,0.29114794815531536,0.0,0.0,4.455969045066448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19402343784646653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5148286139982181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,BaY2O4,BaY2O4_Va_O4,4.390427,13.703122666666667,3.2014,0.8643147172277438,0.007537694836522012,0.10368700590506608,0.024460582030667297,-3.656600461190475,0.037070971753826114,0.030793870357883803,0.9275928760969356,0.004542281791354355,-2.5692,-1.374041,13.769349,1.7309442401891346,0.9421033105133868,1.7623744226944833,3.8202233333333333,2.0721600000000002,3.44,-2.5692,-1.4317229999999999,0.89,1.464897789033734,0.2816489443234399,0.0,0.0,4.373961346822643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25117040516228284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4671806505142774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,BaZn2Si2O7,BaZn2Si2O7_Va_O1,3.021387333333333,5.418691,3.7451,0.009143388069456804,0.0,0.16852513561594326,0.8223314763145998,-2.856036191666667,0.08093932944928392,0.0,0.9140899624202379,0.004970708130478467,-1.7971866666666667,-1.3236020000000002,14.82732,1.3594282216376918,0.9664381590851565,2.1080308936138916,2.943013333333333,2.599552,1.9,2.0450999999999997,1.2089020000000001,1.65,2.9228204645259437,0.24602395823102752,0.0,0.0,4.097664187107834,0.0,0.4415315966048516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05986445832740407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25257998683671695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,BaZn2Si2O7,BaZn2Si2O7_Va_O2,3.021387333333333,5.418691,3.7451,0.009143388069456804,0.0,0.16852513561594326,0.8223314763145998,-2.856036191666667,0.08093932944928392,0.0,0.9140899624202379,0.004970708130478467,-1.78649,-1.3623269999999996,15.949554,1.2154558029962574,0.895549261365761,2.1303400935902386,2.943013333333333,2.599552,1.9,2.0450999999999997,1.2089020000000001,0.89,2.341755312171329,0.3034394565914106,0.0,0.0,4.177750086765795,0.0,0.27139431815531134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16743375249673859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25773247275653954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,BaZn2Si2O7,BaZn2Si2O7_Va_O3,3.021387333333333,5.418691,3.7451,0.009143388069456804,0.0,0.16852513561594326,0.8223314763145998,-2.856036191666667,0.08093932944928392,0.0,0.9140899624202379,0.004970708130478467,-1.9203299999999999,-1.3473059999999997,14.862151,1.3273393567129903,1.1467703439441728,2.1920844257097754,2.943013333333333,2.599552,1.9,2.684416666666667,1.8421990000000008,0.89,3.8180735120503586,0.3277440648062313,0.0,0.0,4.166385712289074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21053607335823793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4617198618355308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,BaZnO2,BaZnO2_Va_O1,4.101416333333334,8.609696666666666,2.6900999999999997,0.08661828005141156,0.0,0.23432045075258295,0.6790612691960056,-2.365422885833334,0.15430223662639242,0.0,0.8380756555165598,0.007622107857047846,-2.2544033333333333,-1.3095590000000001,15.285264,1.859667669925714,1.0734074757076661,1.460949709162123,2.62708,1.839105,1.65,1.8817333333333333,0.6150800000000007,0.89,1.8033287871200328,0.08714859083688832,0.0,0.0,3.5094918492431164,0.0,0.4588431612211287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.454008247941983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,BaZr(BO3)2,BaZr(BO3)2_Va_O1,3.5277923333333328,9.362990333333334,4.2949,0.8194604131701478,0.0,0.1652128379759244,0.015326748853928266,-3.3346572178333345,0.022537817851776158,0.0,0.9692668082791148,0.008195373869108857,-2.1486533333333333,-1.231707,14.284446,1.3855025330484891,0.7133582621120633,2.2162182751827144,5.277016666666667,2.3120980000000007,3.44,-2.1486566666666667,-1.0135240000000003,0.89,2.965335493333726,0.34323288194905377,0.0,0.0,4.078519430482474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32838355902547284,0.16171689235880635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,BaZr(SiO3)3,BaZr(SiO3)3_Va_O1,3.041365666666666,6.123559666666666,4.793699999999999,0.831742104702749,0.0,0.12632752299645372,0.04193037230079726,-3.4643044378571437,0.01237205240543948,0.0,0.9854754259652979,0.002152521629262283,-2.0758199999999998,-1.4439830000000002,16.473044,1.1839617749833926,0.7613984824523681,2.3606709816439544,5.019843333333333,2.828052,1.9,2.72594,1.8052849999999996,0.89,2.3806783680528767,0.4462636782680227,0.0,0.0,4.3113806388291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1302723592958417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2567972957694689,0.0,0.0,0.0,0.0,0.0,0.16666666666666677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,BaZrO3,BaZrO3_Va_O1,4.92949,53.601362,3.1102,0.962656159092183,0.0,0.03704480986993925,0.0002990310378775293,-3.6391672449999994,0.01929019507719714,0.0,0.9790925206330477,0.0016172842897550163,-2.94697,-1.3318159999999999,13.369185,1.9646466666666667,0.8879551666666663,1.8866666666666665,6.11178,2.482533,3.44,-2.9469700000000003,-1.3323520000000002,0.89,1.7625417743322238,0.3333333333333333,0.0,0.0,3.727743667270275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,BeAl2O4,BeAl2O4_Va_O1,3.1748243333333335,5.754798999999999,6.2674,0.0,0.0,0.1268387044945435,0.873161295505456,-3.3529182539285713,0.0,0.0,0.9957733293218376,0.004226670678162752,-1.89599,-1.7535550000000004,12.864764,1.3480131079424302,1.2189322913744165,2.0969475100120025,3.0291566666666667,2.721689,1.61,1.7448133333333333,1.620784,1.57,2.331450092422872,0.2713615470807528,0.0,0.4875354242748571,4.72137746438862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24110302864439026,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,BeAl2O4,BeAl2O4_Va_O2,3.1748243333333335,5.754798999999999,6.2674,0.0,0.0,0.1268387044945435,0.873161295505456,-3.3529182539285713,0.0,0.0,0.9957733293218376,0.004226670678162752,-1.8990366666666667,-1.7736799999999997,12.294038,1.4279732397106173,1.338864040143094,2.0443506054519656,3.0291566666666667,2.710881,1.61,1.7448133333333333,1.6252550000000001,1.57,2.945332819624798,0.24299695699172466,0.0,0.4986573969360084,4.785233249283326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2583456460722669,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,BeAl2O4,BeAl2O4_Va_O3,3.1748243333333335,5.754798999999999,6.2674,0.0,0.0,0.1268387044945435,0.873161295505456,-3.3529182539285713,0.0,0.0,0.9957733293218376,0.004226670678162752,-1.8996933333333335,-1.7172419999999997,12.513173,1.4401486217301074,1.3429677326204745,2.051983358903639,3.0291566666666667,2.721689,1.61,1.7448133333333333,1.620784,1.57,2.6570320590633525,0.24669090562643672,0.0,0.5167841345550557,4.640185896385134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23652495981850763,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,BeO,BeO_Va_O1,3.1160083333333333,3.939074,7.4735,0.0,0.0,0.163873690350194,0.8361263096498059,-3.1028558024999997,0.0,0.0,0.997941234044834,0.0020587659551660094,-1.8021266666666669,-1.5474309999999996,11.307351,1.5428433479676003,1.3238885063625494,1.7045243414171556,1.8021266666666669,1.54771,1.57,1.8021266666666669,1.543316,1.57,2.56383046489316,0.07193815049045754,0.0,0.0,5.194772300257529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9280618495095425,0.0,0.0,0.0,0.0,0.0,0.0,0.0
